timestamp,x,y,z,r
2024/06/05-18:56:21.438068,388.52,16.46,262.47,-4.04
2024/06/05-18:56:21.505744,388.52,16.46,262.47,-4.04
2024/06/05-18:56:21.658856,388.52,16.46,262.47,-4.04
2024/06/05-18:56:21.715699,388.52,16.46,262.47,-4.04
2024/06/05-18:56:21.766576,388.52,16.46,262.47,-4.04
2024/06/05-18:56:21.857276,388.53,16.56,262.47,-3.96
2024/06/05-18:56:21.931494,388.53,16.56,262.47,-3.96
2024/06/05-18:56:22.009909,388.53,16.56,262.47,-3.96
2024/06/05-18:56:22.106746,388.53,16.56,262.47,-3.96
2024/06/05-18:56:22.173416,388.53,16.56,262.47,-3.96
2024/06/05-18:56:22.297115,388.52,16.46,262.47,-4.04
2024/06/05-18:56:22.423942,388.52,16.46,262.47,-4.04
2024/06/05-18:56:22.487253,388.52,16.46,262.47,-4.04
2024/06/05-18:56:22.580742,388.52,16.46,262.47,-4.04
2024/06/05-18:56:22.668157,388.52,16.46,262.47,-4.04
2024/06/05-18:56:22.755714,388.52,16.46,262.47,-4.04
2024/06/05-18:56:22.833682,388.52,16.46,262.47,-4.04
2024/06/05-18:56:22.882742,388.52,16.46,262.47,-4.04
2024/06/05-18:56:22.972392,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.061899,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.131556,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.192465,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.287751,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.325907,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.418114,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.497786,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.533149,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.625424,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.730024,388.52,16.46,262.47,-4.04
2024/06/05-18:56:23.803316,388.53,16.56,262.47,-3.96
2024/06/05-18:56:23.860525,388.53,16.56,262.47,-3.96
2024/06/05-18:56:23.945724,388.53,16.56,262.47,-3.96
2024/06/05-18:56:24.032035,388.52,16.46,262.47,-4.04
2024/06/05-18:56:24.116120,388.52,16.46,262.47,-4.04
2024/06/05-18:56:24.209195,388.52,16.46,262.47,-4.04
2024/06/05-18:56:24.254435,388.52,16.46,262.47,-4.04
2024/06/05-18:56:24.350015,388.52,16.46,262.47,-4.04
2024/06/05-18:56:24.436635,388.53,16.56,262.47,-3.96
2024/06/05-18:56:24.501397,388.53,16.56,262.47,-3.96
2024/06/05-18:56:24.544718,388.53,16.56,262.47,-3.96
2024/06/05-18:56:24.592597,388.52,16.46,262.47,-4.04
2024/06/05-18:56:24.685923,388.52,16.46,262.47,-4.04
2024/06/05-18:56:24.767455,388.52,16.46,262.47,-4.04
2024/06/05-18:56:24.857756,388.52,16.46,262.47,-4.04
2024/06/05-18:56:24.941500,388.52,16.46,262.47,-4.04
2024/06/05-18:56:24.981469,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.065366,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.172027,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.242400,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.389800,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.443684,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.522071,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.621386,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.658010,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.707360,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.796780,388.52,16.46,262.47,-4.04
2024/06/05-18:56:25.908091,388.52,16.46,262.47,-4.04
2024/06/05-18:56:26.023268,388.52,16.46,262.47,-4.04
2024/06/05-18:56:26.118650,388.52,16.46,262.47,-4.04
2024/06/05-18:56:26.209149,388.53,16.56,262.47,-3.96
2024/06/05-18:56:26.295597,388.53,16.56,262.47,-3.96
2024/06/05-18:56:26.341517,388.53,16.56,262.47,-3.96
2024/06/05-18:56:26.419773,388.52,16.46,262.47,-4.04
2024/06/05-18:56:26.532818,388.52,16.46,262.47,-4.04
2024/06/05-18:56:26.636019,388.52,16.46,262.47,-4.04
2024/06/05-18:56:26.707401,388.52,16.46,262.47,-4.04
2024/06/05-18:56:26.778616,388.52,16.46,262.47,-4.04
2024/06/05-18:56:26.885299,388.52,16.46,262.47,-4.04
2024/06/05-18:56:26.925673,388.52,16.46,262.47,-4.04
2024/06/05-18:56:26.981510,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.093979,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.161976,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.213800,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.324704,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.464000,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.526762,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.603803,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.689648,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.765112,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.867187,388.52,16.46,262.47,-4.04
2024/06/05-18:56:27.944402,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.029299,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.150597,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.257026,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.328528,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.387372,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.471620,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.547539,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.640354,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.718734,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.856640,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.940952,388.52,16.46,262.47,-4.04
2024/06/05-18:56:28.993562,388.52,16.46,262.47,-4.04
2024/06/05-18:56:29.085143,388.52,16.46,262.47,-4.04
2024/06/05-18:56:29.165242,388.52,16.46,262.47,-4.04
2024/06/05-18:56:29.243464,388.53,16.56,262.47,-3.96
2024/06/05-18:56:29.334138,388.53,16.56,262.47,-3.96
2024/06/05-18:56:29.409695,388.52,16.46,262.47,-4.04
2024/06/05-18:56:29.495889,388.52,16.46,262.47,-4.04
2024/06/05-18:56:29.612610,388.52,16.46,262.47,-4.04
2024/06/05-18:56:29.687713,388.52,16.46,262.47,-4.04
2024/06/05-18:56:29.767781,388.52,16.46,262.47,-4.04
2024/06/05-18:56:29.873174,388.53,16.56,262.47,-3.96
2024/06/05-18:56:29.947457,388.53,16.56,262.47,-3.96
2024/06/05-18:56:30.037270,388.52,16.46,262.47,-4.04
2024/06/05-18:56:30.116261,388.52,16.46,262.47,-4.04
2024/06/05-18:56:30.201093,388.52,16.46,262.47,-4.04
2024/06/05-18:56:30.285478,388.52,16.46,262.47,-4.04
2024/06/05-18:56:30.358266,388.52,16.46,262.47,-4.04
2024/06/05-18:56:30.460494,388.52,16.46,262.47,-4.04
2024/06/05-18:56:30.524489,388.52,16.46,262.47,-4.04
2024/06/05-18:56:30.614169,388.52,16.46,262.47,-4.04
2024/06/05-18:56:30.654312,388.52,16.46,262.47,-4.04
2024/06/05-18:56:30.737310,388.52,16.46,262.47,-4.04
2024/06/05-18:56:30.814878,388.53,16.56,262.47,-3.96
2024/06/05-18:56:30.848763,388.53,16.56,262.47,-3.96
2024/06/05-18:56:30.938681,388.53,16.56,262.47,-3.96
2024/06/05-18:56:31.054368,388.52,16.46,262.47,-4.04
2024/06/05-18:56:31.120093,388.52,16.46,262.47,-4.04
2024/06/05-18:56:31.207286,388.52,16.46,262.47,-4.04
2024/06/05-18:56:31.313928,388.52,16.46,262.47,-4.04
2024/06/05-18:56:31.396483,388.52,16.46,262.47,-4.04
2024/06/05-18:56:31.486904,388.52,16.46,262.47,-4.04
2024/06/05-18:56:31.520320,388.52,16.46,262.47,-4.04
2024/06/05-18:56:31.596083,388.52,16.46,262.47,-4.04
2024/06/05-18:56:31.677713,388.52,16.46,262.47,-4.04
2024/06/05-18:56:31.821097,388.53,16.56,262.47,-3.96
2024/06/05-18:56:31.881192,388.53,16.56,262.47,-3.96
2024/06/05-18:56:31.964627,388.53,16.56,262.47,-3.96
2024/06/05-18:56:32.048286,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.123832,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.203373,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.278081,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.349862,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.443699,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.554604,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.658177,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.731846,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.800132,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.890858,388.52,16.46,262.47,-4.04
2024/06/05-18:56:32.962928,388.52,16.46,262.47,-4.04
2024/06/05-18:56:33.016506,388.52,16.46,262.47,-4.04
2024/06/05-18:56:33.097410,388.52,16.46,262.47,-4.04
2024/06/05-18:56:33.246124,388.53,16.56,262.47,-3.96
2024/06/05-18:56:33.322205,388.53,16.56,262.47,-3.96
2024/06/05-18:56:33.400462,388.53,16.56,262.47,-3.96
2024/06/05-18:56:33.485295,388.53,16.56,262.47,-3.96
2024/06/05-18:56:33.558943,388.53,16.56,262.47,-3.96
2024/06/05-18:56:33.644071,388.52,16.46,262.47,-4.04
2024/06/05-18:56:33.716019,388.52,16.46,262.47,-4.04
2024/06/05-18:56:33.758107,388.52,16.46,262.47,-4.04
2024/06/05-18:56:33.840933,388.52,16.46,262.47,-4.04
2024/06/05-18:56:33.926161,388.52,16.46,262.47,-4.04
2024/06/05-18:56:33.992905,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.088510,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.151050,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.229404,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.317122,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.389669,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.439156,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.556874,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.625176,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.704399,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.794639,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.830430,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.872900,388.52,16.46,262.47,-4.04
2024/06/05-18:56:34.974517,388.52,16.46,262.47,-4.04
2024/06/05-18:56:35.040877,388.53,16.56,262.47,-3.96
2024/06/05-18:56:35.083488,388.53,16.56,262.47,-3.96
2024/06/05-18:56:35.171236,388.53,16.56,262.47,-3.96
2024/06/05-18:56:35.254695,388.52,16.46,262.47,-4.04
2024/06/05-18:56:35.357346,388.52,16.46,262.47,-4.04
2024/06/05-18:56:35.488417,388.52,16.46,262.47,-4.04
